row_id,batch_id,table_name,clean_content_vi,clean_concept,primary_specialty_code,subspecialty_code,route_type,risk_class,emergency_action_code,retrieval_scope,allow_patient_retrieval,dataset_split,routing_rationale_vi,citation_url,embedding_input_text
B22_PPR_000018,B22,postpartum_rules,Sau sinh (POSTPARTUM_0_6W) mô tả cơn co giật mới ở người vừa sinh cần emergency pathway. Ưu tiên đánh giá khẩn/cấp cứu; không chờ lịch tái khám thường quy. Case B22-P18.,seizure,MATERNAL_NEWBORN_EMERGENCY,SEIZURE,EMERGENCY,CRITICAL_SAFETY,GO_TO_OBSTETRIC_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - SEIZURE
[Khái niệm]: seizure
[Nội dung]: Sau sinh (POSTPARTUM_0_6W) mô tả cơn co giật mới ở người vừa sinh cần emergency pathway. Ưu tiên đánh giá khẩn/cấp cứu; không chờ lịch tái khám thường quy. Case B22-P18.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_OBSTETRIC_ED_NOW"
B22_PPR_000019,B22,postpartum_rules,Sau sinh (POSTPARTUM_0_6W) mô tả sản dịch đang giảm rồi đột ngột ra máu rất nhiều. Ưu tiên đánh giá khẩn/cấp cứu; không chờ lịch tái khám thường quy. Case B22-P19.,bleeding,MATERNAL_NEWBORN_EMERGENCY,BLEEDING,EMERGENCY,CRITICAL_SAFETY,GO_TO_OBSTETRIC_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - BLEEDING
[Khái niệm]: bleeding
[Nội dung]: Sau sinh (POSTPARTUM_0_6W) mô tả sản dịch đang giảm rồi đột ngột ra máu rất nhiều. Ưu tiên đánh giá khẩn/cấp cứu; không chờ lịch tái khám thường quy. Case B22-P19.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_OBSTETRIC_ED_NOW"
B22_PPR_000020,B22,postpartum_rules,Sau sinh (POSTPARTUM_0_6W) mô tả danger signs ở mẹ hoặc bé trong giai đoạn hậu sản 6 tuần cần được nhận diện và phản ứng khẩn. Ưu tiên đánh giá khẩn/cấp cứu; không chờ lịch tái khám thường quy. Case B22-P20.,postpartum_window,MATERNAL_NEWBORN_EMERGENCY,POSTPARTUM_WINDOW,EMERGENCY,CRITICAL_SAFETY,GO_TO_OBSTETRIC_ED_NOW,PATIENT_SAFE,True,VALIDATION,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - POSTPARTUM_WINDOW
[Khái niệm]: postpartum_window
[Nội dung]: Sau sinh (POSTPARTUM_0_6W) mô tả danger signs ở mẹ hoặc bé trong giai đoạn hậu sản 6 tuần cần được nhận diện và phản ứng khẩn. Ưu tiên đánh giá khẩn/cấp cứu; không chờ lịch tái khám thường quy. Case B22-P20.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_OBSTETRIC_ED_NOW"
B22_NBR_000001,B22,newborn_rules,"Caregiver mô tả trẻ sơ sinh giảm hoạt động rõ, khó đánh thức. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N01.",newborn_age,MATERNAL_NEWBORN_EMERGENCY,NEWBORN_AGE,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - NEWBORN_AGE
[Khái niệm]: newborn_age
[Nội dung]: Caregiver mô tả trẻ sơ sinh giảm hoạt động rõ, khó đánh thức. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N01.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000002,B22,newborn_rules,"Caregiver mô tả bú kém rõ hoặc bỏ bú. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N02.",feeding,MATERNAL_NEWBORN_EMERGENCY,FEEDING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - FEEDING
[Khái niệm]: feeding
[Nội dung]: Caregiver mô tả bú kém rõ hoặc bỏ bú. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N02.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000003,B22,newborn_rules,"Caregiver mô tả khó thở, thở rên/co lõm hoặc thở bất thường. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N03.",breathing,MATERNAL_NEWBORN_EMERGENCY,BREATHING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - BREATHING
[Khái niệm]: breathing
[Nội dung]: Caregiver mô tả khó thở, thở rên/co lõm hoặc thở bất thường. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N03.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000004,B22,newborn_rules,"Caregiver mô tả ngưng thở hoặc lay gọi không tỉnh. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N04.",breathing,MATERNAL_NEWBORN_EMERGENCY,BREATHING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,VALIDATION,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - BREATHING
[Khái niệm]: breathing
[Nội dung]: Caregiver mô tả ngưng thở hoặc lay gọi không tỉnh. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N04.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000005,B22,newborn_rules,"Caregiver mô tả tím tái môi/da hoặc tím kèm thở bất thường. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N05.",cyanosis,MATERNAL_NEWBORN_EMERGENCY,CYANOSIS,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - CYANOSIS
[Khái niệm]: cyanosis
[Nội dung]: Caregiver mô tả tím tái môi/da hoặc tím kèm thở bất thường. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N05.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000006,B22,newborn_rules,"Caregiver mô tả co giật toàn thân hoặc cử động giật bất thường lặp lại. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N06.",seizure,MATERNAL_NEWBORN_EMERGENCY,SEIZURE,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - SEIZURE
[Khái niệm]: seizure
[Nội dung]: Caregiver mô tả co giật toàn thân hoặc cử động giật bất thường lặp lại. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N06.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000007,B22,newborn_rules,"Caregiver mô tả bú kém kèm li bì/giảm hoạt động. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N07.",feeding,MATERNAL_NEWBORN_EMERGENCY,FEEDING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - FEEDING
[Khái niệm]: feeding
[Nội dung]: Caregiver mô tả bú kém kèm li bì/giảm hoạt động. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N07.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000008,B22,newborn_rules,"Caregiver mô tả sốt hoặc cảm giác lạnh bất thường kèm giảm hoạt động. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N08.",newborn_age,MATERNAL_NEWBORN_EMERGENCY,NEWBORN_AGE,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,VALIDATION,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - NEWBORN_AGE
[Khái niệm]: newborn_age
[Nội dung]: Caregiver mô tả sốt hoặc cảm giác lạnh bất thường kèm giảm hoạt động. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N08.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000009,B22,newborn_rules,"Caregiver mô tả thở nhanh/bất thường kèm cánh mũi phập phồng hoặc co lõm ngực. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N09.",breathing,MATERNAL_NEWBORN_EMERGENCY,BREATHING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - BREATHING
[Khái niệm]: breathing
[Nội dung]: Caregiver mô tả thở nhanh/bất thường kèm cánh mũi phập phồng hoặc co lõm ngực. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N09.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000010,B22,newborn_rules,"Caregiver mô tả co giật kèm tím hoặc giảm đáp ứng. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N10.",seizure,MATERNAL_NEWBORN_EMERGENCY,SEIZURE,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - SEIZURE
[Khái niệm]: seizure
[Nội dung]: Caregiver mô tả co giật kèm tím hoặc giảm đáp ứng. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N10.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000011,B22,newborn_rules,"Caregiver mô tả nôn liên tục và bú giảm rõ. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N11.",feeding,MATERNAL_NEWBORN_EMERGENCY,FEEDING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - FEEDING
[Khái niệm]: feeding
[Nội dung]: Caregiver mô tả nôn liên tục và bú giảm rõ. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N11.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000012,B22,newborn_rules,"Caregiver mô tả dấu hiệu nguy hiểm ở trẻ trong 28 ngày đầu không được chuyển sang pediatric routine booking. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N12.",newborn_age,MATERNAL_NEWBORN_EMERGENCY,NEWBORN_AGE,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,VALIDATION,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - NEWBORN_AGE
[Khái niệm]: newborn_age
[Nội dung]: Caregiver mô tả dấu hiệu nguy hiểm ở trẻ trong 28 ngày đầu không được chuyển sang pediatric routine booking. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N12.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000013,B22,newborn_rules,"Caregiver mô tả khó thở kèm ngủ li bì khó đánh thức. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N13.",breathing,MATERNAL_NEWBORN_EMERGENCY,BREATHING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - BREATHING
[Khái niệm]: breathing
[Nội dung]: Caregiver mô tả khó thở kèm ngủ li bì khó đánh thức. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N13.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000014,B22,newborn_rules,"Caregiver mô tả tím tái đột ngột dù chưa biết nguyên nhân. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N14.",cyanosis,MATERNAL_NEWBORN_EMERGENCY,CYANOSIS,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - CYANOSIS
[Khái niệm]: cyanosis
[Nội dung]: Caregiver mô tả tím tái đột ngột dù chưa biết nguyên nhân. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N14.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000015,B22,newborn_rules,"Caregiver mô tả cơn co giật mới ở sơ sinh. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N15.",seizure,MATERNAL_NEWBORN_EMERGENCY,SEIZURE,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - SEIZURE
[Khái niệm]: seizure
[Nội dung]: Caregiver mô tả cơn co giật mới ở sơ sinh. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N15.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000016,B22,newborn_rules,"Caregiver mô tả bỏ bú kèm sốt/lạnh hoặc giảm hoạt động. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N16.",feeding,MATERNAL_NEWBORN_EMERGENCY,FEEDING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,VALIDATION,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - FEEDING
[Khái niệm]: feeding
[Nội dung]: Caregiver mô tả bỏ bú kèm sốt/lạnh hoặc giảm hoạt động. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N16.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000017,B22,newborn_rules,"Caregiver mô tả người chăm sóc nói bé chưa đầy 28 ngày có danger sign về thở/bú/hoạt động/co giật. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N17.",newborn_age,MATERNAL_NEWBORN_EMERGENCY,NEWBORN_AGE,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - NEWBORN_AGE
[Khái niệm]: newborn_age
[Nội dung]: Caregiver mô tả người chăm sóc nói bé chưa đầy 28 ngày có danger sign về thở/bú/hoạt động/co giật. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N17.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000018,B22,newborn_rules,"Caregiver mô tả bé không thở bình thường hoặc có cơn ngừng thở. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N18.",breathing,MATERNAL_NEWBORN_EMERGENCY,BREATHING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - BREATHING
[Khái niệm]: breathing
[Nội dung]: Caregiver mô tả bé không thở bình thường hoặc có cơn ngừng thở. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N18.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000019,B22,newborn_rules,"Caregiver mô tả môi/da tím kèm khó gọi tỉnh. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N19.",cyanosis,MATERNAL_NEWBORN_EMERGENCY,CYANOSIS,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - CYANOSIS
[Khái niệm]: cyanosis
[Nội dung]: Caregiver mô tả môi/da tím kèm khó gọi tỉnh. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N19.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_NBR_000020,B22,newborn_rules,"Caregiver mô tả trẻ sơ sinh bỏ bú và ngủ li bì lâu bất thường. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N20.",feeding,MATERNAL_NEWBORN_EMERGENCY,FEEDING,EMERGENCY,CRITICAL_SAFETY,GO_TO_NEWBORN_ED_NOW,PATIENT_SAFE,True,VALIDATION,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - FEEDING
[Khái niệm]: feeding
[Nội dung]: Caregiver mô tả trẻ sơ sinh bỏ bú và ngủ li bì lâu bất thường. Temporality=NEWBORN_0_27D. Đây là newborn red flag; đưa trẻ đi cấp cứu/đánh giá y khoa ngay, không chờ chatbot hoặc lịch thường quy. Case B22-N20.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_NEWBORN_ED_NOW"
B22_MAM_000001,B22,maternal_action_messages,Thai phụ có red flag: đến khoa Cấp cứu/Sản cấp cứu ngay; không trì hoãn để hoàn tất chatbot hoặc đặt lịch.,maternal_action,MATERNAL_NEWBORN_EMERGENCY,MATERNAL_ACTION,EMERGENCY_ACTION,CRITICAL_SAFETY,GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - MATERNAL_ACTION
[Khái niệm]: maternal_action
[Nội dung]: Thai phụ có red flag: đến khoa Cấp cứu/Sản cấp cứu ngay; không trì hoãn để hoàn tất chatbot hoặc đặt lịch.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW"
B22_MAM_000002,B22,maternal_action_messages,"Sau 20 tuần, đau đầu nặng/nhìn mờ/co giật phải được xử lý như obstetric emergency warning; không chờ theo dõi tại nhà.",maternal_action,MATERNAL_NEWBORN_EMERGENCY,MATERNAL_ACTION,EMERGENCY_ACTION,CRITICAL_SAFETY,GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - MATERNAL_ACTION
[Khái niệm]: maternal_action
[Nội dung]: Sau 20 tuần, đau đầu nặng/nhìn mờ/co giật phải được xử lý như obstetric emergency warning; không chờ theo dõi tại nhà.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW"
B22_MAM_000003,B22,maternal_action_messages,Chảy máu âm đạo đáng kể hoặc ra nước bất thường trong thai kỳ cần đánh giá ngay.,maternal_action,MATERNAL_NEWBORN_EMERGENCY,MATERNAL_ACTION,EMERGENCY_ACTION,CRITICAL_SAFETY,GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - MATERNAL_ACTION
[Khái niệm]: maternal_action
[Nội dung]: Chảy máu âm đạo đáng kể hoặc ra nước bất thường trong thai kỳ cần đánh giá ngay.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW"
B22_MAM_000004,B22,maternal_action_messages,Chảy máu nhiều ngay sau sinh hoặc kèm choáng/lơ mơ: kích hoạt emergency pathway ngay.,postpartum_action,MATERNAL_NEWBORN_EMERGENCY,POSTPARTUM_ACTION,EMERGENCY_ACTION,CRITICAL_SAFETY,GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW,PATIENT_SAFE,True,VALIDATION,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - POSTPARTUM_ACTION
[Khái niệm]: postpartum_action
[Nội dung]: Chảy máu nhiều ngay sau sinh hoặc kèm choáng/lơ mơ: kích hoạt emergency pathway ngay.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW"
B22_MAM_000005,B22,maternal_action_messages,"Trong 6 tuần đầu sau sinh, danger sign ở mẹ không được coi là bình thường chỉ vì đã sinh xong.",postpartum_action,MATERNAL_NEWBORN_EMERGENCY,POSTPARTUM_ACTION,EMERGENCY_ACTION,CRITICAL_SAFETY,GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - POSTPARTUM_ACTION
[Khái niệm]: postpartum_action
[Nội dung]: Trong 6 tuần đầu sau sinh, danger sign ở mẹ không được coi là bình thường chỉ vì đã sinh xong.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW"
B22_MAM_000006,B22,maternal_action_messages,"Từ sau 6 tuần đến một năm, severe maternal warning sign vẫn cần đánh giá ngay theo phạm vi CDC.",postpartum_action,MATERNAL_NEWBORN_EMERGENCY,POSTPARTUM_ACTION,EMERGENCY_ACTION,CRITICAL_SAFETY,GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW,PATIENT_SAFE,True,TRAIN,,,"[Chuyên khoa]: MATERNAL_NEWBORN_EMERGENCY - POSTPARTUM_ACTION
[Khái niệm]: postpartum_action
[Nội dung]: Từ sau 6 tuần đến một năm, severe maternal warning sign vẫn cần đánh giá ngay theo phạm vi CDC.
[Mức độ rủi ro]: CRITICAL_SAFETY
[Khuyến nghị cấp cứu]: GO_TO_OBSTETRIC_OR_NEWBORN_ED_NOW"
